anio,nivel_geo,departamento,mes,valor
2011,departamento,Retalhuleu,8,230
2011,departamento,Retalhuleu,9,115
2011,departamento,Retalhuleu,10,113
2011,departamento,Retalhuleu,11,142
2011,departamento,Retalhuleu,12,162
2011,departamento,Retalhuleu,,1964
2011,departamento,Sacatepéquez,1,163
2011,departamento,Sacatepéquez,2,158
2011,departamento,Sacatepéquez,3,223
2011,departamento,Sacatepéquez,4,188
2011,departamento,Sacatepéquez,5,181
2011,departamento,Sacatepéquez,6,162
2011,departamento,Sacatepéquez,7,106
2011,departamento,Sacatepéquez,8,158
2011,departamento,Sacatepéquez,9,122
2011,departamento,Sacatepéquez,10,117
2011,departamento,Sacatepéquez,11,194
2011,departamento,Sacatepéquez,12,201
2011,departamento,Sacatepéquez,,1973
2011,departamento,San Marcos,1,432
2011,departamento,San Marcos,2,401
2011,departamento,San Marcos,3,517
2011,departamento,San Marcos,4,472
2011,departamento,San Marcos,5,667
2011,departamento,San Marcos,6,386
2011,departamento,San Marcos,7,490
2011,departamento,San Marcos,8,390
2011,departamento,San Marcos,9,450
2011,departamento,San Marcos,10,358
2011,departamento,San Marcos,11,348
2011,departamento,San Marcos,12,509
2011,departamento,San Marcos,,5420
2011,departamento,Santa Rosa,1,157
2011,departamento,Santa Rosa,2,163
2011,departamento,Santa Rosa,3,213
2011,departamento,Santa Rosa,4,162
2011,departamento,Santa Rosa,5,178
2011,departamento,Santa Rosa,6,156
2011,departamento,Santa Rosa,7,129
2011,departamento,Santa Rosa,8,112
2011,departamento,Santa Rosa,9,126
2011,departamento,Santa Rosa,10,92
2011,departamento,Santa Rosa,11,146
2011,departamento,Santa Rosa,12,274
2011,departamento,Santa Rosa,,1908
2011,departamento,Sololá,1,171
2011,departamento,Sololá,2,225
2011,departamento,Sololá,3,202
2011,departamento,Sololá,4,137
2011,departamento,Sololá,5,186
2011,departamento,Sololá,6,131
2011,departamento,Sololá,7,122
2011,departamento,Sololá,8,166
2011,departamento,Sololá,9,170
2011,departamento,Sololá,10,159
2011,departamento,Sololá,11,147
2011,departamento,Sololá,12,191
2011,departamento,Sololá,,2007
2011,departamento,Suchitepéquez,1,256
2011,departamento,Suchitepéquez,2,270
2011,departamento,Suchitepéquez,3,308
2011,departamento,Suchitepéquez,4,288
2011,departamento,Suchitepéquez,5,277
2011,departamento,Suchitepéquez,6,279
2011,departamento,Suchitepéquez,7,241
2011,departamento,Suchitepéquez,8,346
2011,departamento,Suchitepéquez,9,196
2011,departamento,Suchitepéquez,10,272
2011,departamento,Suchitepéquez,11,272
2011,departamento,Suchitepéquez,12,401
2011,departamento,Suchitepéquez,,3406
2011,departamento,Totonicapán,1,157
2011,departamento,Totonicapán,2,195
2011,departamento,Totonicapán,3,302
2011,departamento,Totonicapán,4,311
2011,departamento,Totonicapán,5,256
2011,departamento,Totonicapán,6,285
2011,departamento,Totonicapán,7,163
2011,departamento,Totonicapán,8,236
2011,departamento,Totonicapán,9,165
2011,departamento,Totonicapán,10,140
2011,departamento,Totonicapán,11,238
2011,departamento,Totonicapán,12,300
2011,departamento,Totonicapán,,2748
2011,departamento,Zacapa,1,99
2011,departamento,Zacapa,2,112
2011,departamento,Zacapa,3,135
2011,departamento,Zacapa,4,94
2011,departamento,Zacapa,5,131
2011,departamento,Zacapa,6,117
2011,departamento,Zacapa,7,107
2011,departamento,Zacapa,8,120
2011,departamento,Zacapa,9,69
2011,departamento,Zacapa,10,113
2011,departamento,Zacapa,11,79
2011,departamento,Zacapa,12,173
2011,departamento,Zacapa,,1349
2011,pais,,1,6401
2011,pais,,2,6306
2011,pais,,3,7674
2011,pais,,4,6378
2011,pais,,5,7189
2011,pais,,6,6338
2011,pais,,7,5553
2011,pais,,8,6631
2011,pais,,9,5543
2011,pais,,10,5691
2011,pais,,11,6406
2011,pais,,12,8176
2011,pais,,,78286
2012,departamento,Alta Verapaz,1,992
2012,departamento,Alta Verapaz,2,470
2012,departamento,Alta Verapaz,3,452
2012,departamento,Alta Verapaz,4,466
2012,departamento,Alta Verapaz,5,477
2012,departamento,Alta Verapaz,6,304
2012,departamento,Alta Verapaz,7,381
2012,departamento,Alta Verapaz,8,641
2012,departamento,Alta Verapaz,9,343
2012,departamento,Alta Verapaz,10,458
2012,departamento,Alta Verapaz,11,466
2012,departamento,Alta Verapaz,12,689
2012,departamento,Alta Verapaz,,6139
2012,departamento,Baja Verapaz,1,211
2012,departamento,Baja Verapaz,2,181
2012,departamento,Baja Verapaz,3,103
2012,departamento,Baja Verapaz,4,108
2012,departamento,Baja Verapaz,5,151
2012,departamento,Baja Verapaz,6,109
2012,departamento,Baja Verapaz,7,130
2012,departamento,Baja Verapaz,8,159
2012,departamento,Baja Verapaz,9,71
2012,departamento,Baja Verapaz,10,191
2012,departamento,Baja Verapaz,11,97
2012,departamento,Baja Verapaz,12,217
2012,departamento,Baja Verapaz,,1728
2012,departamento,Chimaltenango,1,484
2012,departamento,Chimaltenango,2,360
2012,departamento,Chimaltenango,3,346
2012,departamento,Chimaltenango,4,332
2012,departamento,Chimaltenango,5,432
2012,departamento,Chimaltenango,6,223
2012,departamento,Chimaltenango,7,288
2012,departamento,Chimaltenango,8,294
2012,departamento,Chimaltenango,9,218
2012,departamento,Chimaltenango,10,287
2012,departamento,Chimaltenango,11,370
2012,departamento,Chimaltenango,12,392
2012,departamento,Chimaltenango,,4026
2012,departamento,Chiquimula,1,225
2012,departamento,Chiquimula,2,165
2012,departamento,Chiquimula,3,179
2012,departamento,Chiquimula,4,171
2012,departamento,Chiquimula,5,175
2012,departamento,Chiquimula,6,84
2012,departamento,Chiquimula,7,138
2012,departamento,Chiquimula,8,114
2012,departamento,Chiquimula,9,101
2012,departamento,Chiquimula,10,110
2012,departamento,Chiquimula,11,161
2012,departamento,Chiquimula,12,178
2012,departamento,Chiquimula,,1801
2012,departamento,El Progreso,1,80
2012,departamento,El Progreso,2,63
2012,departamento,El Progreso,3,102
2012,departamento,El Progreso,4,72
2012,departamento,El Progreso,5,67
2012,departamento,El Progreso,6,71
2012,departamento,El Progreso,7,54
2012,departamento,El Progreso,8,83
2012,departamento,El Progreso,9,78
2012,departamento,El Progreso,10,80
2012,departamento,El Progreso,11,91
2012,departamento,El Progreso,12,111
2012,departamento,El Progreso,,952
2012,departamento,Escuintla,1,520
2012,departamento,Escuintla,2,516
2012,departamento,Escuintla,3,252
2012,departamento,Escuintla,4,264
2012,departamento,Escuintla,5,381
2012,departamento,Escuintla,6,296
2012,departamento,Escuintla,7,264
2012,departamento,Escuintla,8,348
2012,departamento,Escuintla,9,368
2012,departamento,Escuintla,10,305
2012,departamento,Escuintla,11,222
2012,departamento,Escuintla,12,293
2012,departamento,Escuintla,,4029
2012,departamento,Guatemala,1,2619
2012,departamento,Guatemala,2,1415
2012,departamento,Guatemala,3,1408
2012,departamento,Guatemala,4,1191
2012,departamento,Guatemala,5,1692
2012,departamento,Guatemala,6,1225
2012,departamento,Guatemala,7,1098
2012,departamento,Guatemala,8,1281
2012,departamento,Guatemala,9,1232
2012,departamento,Guatemala,10,1149
2012,departamento,Guatemala,11,1257
2012,departamento,Guatemala,12,1481
2012,departamento,Guatemala,,17048
2012,departamento,Huehuetenango,1,465
2012,departamento,Huehuetenango,2,524
2012,departamento,Huehuetenango,3,640
2012,departamento,Huehuetenango,4,612
2012,departamento,Huehuetenango,5,704
2012,departamento,Huehuetenango,6,465
2012,departamento,Huehuetenango,7,440
2012,departamento,Huehuetenango,8,484
2012,departamento,Huehuetenango,9,448
2012,departamento,Huehuetenango,10,634
2012,departamento,Huehuetenango,11,494
2012,departamento,Huehuetenango,12,803
2012,departamento,Huehuetenango,,6713
2012,departamento,Izabal,1,131
2012,departamento,Izabal,2,115
2012,departamento,Izabal,3,121
2012,departamento,Izabal,4,124
2012,departamento,Izabal,5,214
2012,departamento,Izabal,6,225
2012,departamento,Izabal,7,149
2012,departamento,Izabal,8,155
2012,departamento,Izabal,9,90
2012,departamento,Izabal,10,145
2012,departamento,Izabal,11,148
2012,departamento,Izabal,12,258
2012,departamento,Izabal,,1875
2012,departamento,Jalapa,1,177
2012,departamento,Jalapa,2,191
2012,departamento,Jalapa,3,158
2012,departamento,Jalapa,4,142
2012,departamento,Jalapa,5,150
2012,departamento,Jalapa,6,101
2012,departamento,Jalapa,7,81
2012,departamento,Jalapa,8,82
2012,departamento,Jalapa,9,75
2012,departamento,Jalapa,10,131
2012,departamento,Jalapa,11,124
2012,departamento,Jalapa,12,128
2012,departamento,Jalapa,,1540
2012,departamento,Jutiapa,1,257
2012,departamento,Jutiapa,2,225
2012,departamento,Jutiapa,3,194
2012,departamento,Jutiapa,4,231
2012,departamento,Jutiapa,5,252
2012,departamento,Jutiapa,6,209
2012,departamento,Jutiapa,7,227
2012,departamento,Jutiapa,8,252
2012,departamento,Jutiapa,9,111
2012,departamento,Jutiapa,10,237
2012,departamento,Jutiapa,11,282
2012,departamento,Jutiapa,12,302
2012,departamento,Jutiapa,,2779
2012,departamento,Petén,1,233
2012,departamento,Petén,2,172
2012,departamento,Petén,3,179
2012,departamento,Petén,4,223
2012,departamento,Petén,5,235
2012,departamento,Petén,6,175
2012,departamento,Petén,7,242
2012,departamento,Petén,8,188
2012,departamento,Petén,9,166
2012,departamento,Petén,10,247
2012,departamento,Petén,11,276
2012,departamento,Petén,12,212
2012,departamento,Petén,,2548
2012,departamento,Quetzaltenango,1,554
2012,departamento,Quetzaltenango,2,488
2012,departamento,Quetzaltenango,3,451
2012,departamento,Quetzaltenango,4,378
2012,departamento,Quetzaltenango,5,484
2012,departamento,Quetzaltenango,6,343
2012,departamento,Quetzaltenango,7,381
2012,departamento,Quetzaltenango,8,440
2012,departamento,Quetzaltenango,9,358
2012,departamento,Quetzaltenango,10,423
2012,departamento,Quetzaltenango,11,428
2012,departamento,Quetzaltenango,12,486
2012,departamento,Quetzaltenango,,5214
2012,departamento,Quiché,1,510
2012,departamento,Quiché,2,363
2012,departamento,Quiché,3,377
2012,departamento,Quiché,4,460
2012,departamento,Quiché,5,546
2012,departamento,Quiché,6,413
2012,departamento,Quiché,7,432
2012,departamento,Quiché,8,438
2012,departamento,Quiché,9,439
2012,departamento,Quiché,10,540
2012,departamento,Quiché,11,488
2012,departamento,Quiché,12,462
2012,departamento,Quiché,,5468
2012,departamento,Retalhuleu,1,235
2012,departamento,Retalhuleu,2,150
2012,departamento,Retalhuleu,3,150
2012,departamento,Retalhuleu,4,169
2012,departamento,Retalhuleu,5,181
2012,departamento,Retalhuleu,6,172
2012,departamento,Retalhuleu,7,185
2012,departamento,Retalhuleu,8,222
2012,departamento,Retalhuleu,9,152
2012,departamento,Retalhuleu,10,181
2012,departamento,Retalhuleu,11,200
2012,departamento,Retalhuleu,12,185
2012,departamento,Retalhuleu,,2182
2012,departamento,Sacatepéquez,1,220
2012,departamento,Sacatepéquez,2,135
2012,departamento,Sacatepéquez,3,165
2012,departamento,Sacatepéquez,4,176
2012,departamento,Sacatepéquez,5,206
2012,departamento,Sacatepéquez,6,140
2012,departamento,Sacatepéquez,7,147
2012,departamento,Sacatepéquez,8,163
2012,departamento,Sacatepéquez,9,110
2012,departamento,Sacatepéquez,10,138
2012,departamento,Sacatepéquez,11,202
2012,departamento,Sacatepéquez,12,200
2012,departamento,Sacatepéquez,,2002
2012,departamento,San Marcos,1,608
2012,departamento,San Marcos,2,430
2012,departamento,San Marcos,3,682
2012,departamento,San Marcos,4,514
2012,departamento,San Marcos,5,443
2012,departamento,San Marcos,6,558
2012,departamento,San Marcos,7,469
2012,departamento,San Marcos,8,353
2012,departamento,San Marcos,9,428
2012,departamento,San Marcos,10,491
2012,departamento,San Marcos,11,468
2012,departamento,San Marcos,12,431
2012,departamento,San Marcos,,5875
2012,departamento,Santa Rosa,1,278
2012,departamento,Santa Rosa,2,206
2012,departamento,Santa Rosa,3,117
2012,departamento,Santa Rosa,4,248
2012,departamento,Santa Rosa,5,215
2012,departamento,Santa Rosa,6,135
2012,departamento,Santa Rosa,7,129
2012,departamento,Santa Rosa,8,138
2012,departamento,Santa Rosa,9,117
2012,departamento,Santa Rosa,10,123
2012,departamento,Santa Rosa,11,146
2012,departamento,Santa Rosa,12,132
2012,departamento,Santa Rosa,,1984
2012,departamento,Sololá,1,130
2012,departamento,Sololá,2,170
2012,departamento,Sololá,3,213
2012,departamento,Sololá,4,149
2012,departamento,Sololá,5,183
2012,departamento,Sololá,6,223
2012,departamento,Sololá,7,193
2012,departamento,Sololá,8,211
2012,departamento,Sololá,9,167
2012,departamento,Sololá,10,208
2012,departamento,Sololá,11,208
2012,departamento,Sololá,12,311
2012,departamento,Sololá,,2366
2012,departamento,Suchitepéquez,1,524
2012,departamento,Suchitepéquez,2,255
2012,departamento,Suchitepéquez,3,268
2012,departamento,Suchitepéquez,4,338
2012,departamento,Suchitepéquez,5,335
2012,departamento,Suchitepéquez,6,237
2012,departamento,Suchitepéquez,7,305
2012,departamento,Suchitepéquez,8,330
2012,departamento,Suchitepéquez,9,237
2012,departamento,Suchitepéquez,10,289
2012,departamento,Suchitepéquez,11,282
2012,departamento,Suchitepéquez,12,334
2012,departamento,Suchitepéquez,,3734
2012,departamento,Totonicapán,1,211
2012,departamento,Totonicapán,2,265
2012,departamento,Totonicapán,3,284
2012,departamento,Totonicapán,4,217
2012,departamento,Totonicapán,5,376
2012,departamento,Totonicapán,6,235
2012,departamento,Totonicapán,7,241
2012,departamento,Totonicapán,8,216
2012,departamento,Totonicapán,9,174
2012,departamento,Totonicapán,10,196
2012,departamento,Totonicapán,11,195
2012,departamento,Totonicapán,12,296
2012,departamento,Totonicapán,,2906
2012,departamento,Zacapa,1,128
2012,departamento,Zacapa,2,131
2012,departamento,Zacapa,3,112
2012,departamento,Zacapa,4,118
2012,departamento,Zacapa,5,124
2012,departamento,Zacapa,6,124
2012,departamento,Zacapa,7,103
2012,departamento,Zacapa,8,71
2012,departamento,Zacapa,9,73
2012,departamento,Zacapa,10,102
2012,departamento,Zacapa,11,90
2012,departamento,Zacapa,12,168
2012,departamento,Zacapa,,1344
2012,pais,,1,9792
2012,pais,,2,6990
2012,pais,,3,6953
2012,pais,,4,6703
2012,pais,,5,8023
2012,pais,,6,6067
2012,pais,,7,6077
2012,pais,,8,6663
2012,pais,,9,5556
2012,pais,,10,6665
2012,pais,,11,6695
2012,pais,,12,8069
2012,pais,,,84253
2013,departamento,Alta Verapaz,1,586
2013,departamento,Alta Verapaz,2,396
2013,departamento,Alta Verapaz,3,420
2013,departamento,Alta Verapaz,4,480
2013,departamento,Alta Verapaz,5,580
2013,departamento,Alta Verapaz,6,370
2013,departamento,Alta Verapaz,7,270
2013,departamento,Alta Verapaz,8,315
2013,departamento,Alta Verapaz,9,318
2013,departamento,Alta Verapaz,10,264
2013,departamento,Alta Verapaz,11,373
2013,departamento,Alta Verapaz,12,675
2013,departamento,Alta Verapaz,,5047
2013,departamento,Baja Verapaz,1,182
2013,departamento,Baja Verapaz,2,106
2013,departamento,Baja Verapaz,3,107
2013,departamento,Baja Verapaz,4,206
2013,departamento,Baja Verapaz,5,113
2013,departamento,Baja Verapaz,6,156
2013,departamento,Baja Verapaz,7,126
2013,departamento,Baja Verapaz,8,139
2013,departamento,Baja Verapaz,9,104
2013,departamento,Baja Verapaz,10,110
2013,departamento,Baja Verapaz,11,58
2013,departamento,Baja Verapaz,12,176
2013,departamento,Baja Verapaz,,1583
2013,departamento,Chimaltenango,1,437
2013,departamento,Chimaltenango,2,325
2013,departamento,Chimaltenango,3,350
2013,departamento,Chimaltenango,4,414
2013,departamento,Chimaltenango,5,370
2013,departamento,Chimaltenango,6,344
2013,departamento,Chimaltenango,7,260
2013,departamento,Chimaltenango,8,293
2013,departamento,Chimaltenango,9,283
2013,departamento,Chimaltenango,10,266
2013,departamento,Chimaltenango,11,265
2013,departamento,Chimaltenango,12,356
2013,departamento,Chimaltenango,,3963
2013,departamento,Chiquimula,1,188
2013,departamento,Chiquimula,2,160
2013,departamento,Chiquimula,3,197
2013,departamento,Chiquimula,4,218
2013,departamento,Chiquimula,5,157
2013,departamento,Chiquimula,6,120
2013,departamento,Chiquimula,7,110
2013,departamento,Chiquimula,8,131
2013,departamento,Chiquimula,9,84
2013,departamento,Chiquimula,10,166
2013,departamento,Chiquimula,11,152
2013,departamento,Chiquimula,12,191
2013,departamento,Chiquimula,,1874
2013,departamento,El Progreso,1,114
2013,departamento,El Progreso,2,141
2013,departamento,El Progreso,3,63
2013,departamento,El Progreso,4,86
2013,departamento,El Progreso,5,65
2013,departamento,El Progreso,6,71
2013,departamento,El Progreso,7,51
2013,departamento,El Progreso,8,66
2013,departamento,El Progreso,9,100
2013,departamento,El Progreso,10,83
2013,departamento,El Progreso,11,65
2013,departamento,El Progreso,12,91
2013,departamento,El Progreso,,996
2013,departamento,Escuintla,1,306
2013,departamento,Escuintla,2,365
2013,departamento,Escuintla,3,325
2013,departamento,Escuintla,4,312
2013,departamento,Escuintla,5,350
2013,departamento,Escuintla,6,302
2013,departamento,Escuintla,7,331
2013,departamento,Escuintla,8,350
2013,departamento,Escuintla,9,218
2013,departamento,Escuintla,10,217
2013,departamento,Escuintla,11,271
2013,departamento,Escuintla,12,386
2013,departamento,Escuintla,,3733
2013,departamento,Guatemala,1,2024
2013,departamento,Guatemala,2,1376
2013,departamento,Guatemala,3,1212
2013,departamento,Guatemala,4,1673
2013,departamento,Guatemala,5,1555
2013,departamento,Guatemala,6,1203
2013,departamento,Guatemala,7,1299
2013,departamento,Guatemala,8,1595
2013,departamento,Guatemala,9,1465
2013,departamento,Guatemala,10,1321
2013,departamento,Guatemala,11,1400
2013,departamento,Guatemala,12,1417
2013,departamento,Guatemala,,17540
2013,departamento,Huehuetenango,1,510
2013,departamento,Huehuetenango,2,474
2013,departamento,Huehuetenango,3,512
2013,departamento,Huehuetenango,4,749
2013,departamento,Huehuetenango,5,553
2013,departamento,Huehuetenango,6,438
2013,departamento,Huehuetenango,7,421
2013,departamento,Huehuetenango,8,440
2013,departamento,Huehuetenango,9,482
2013,departamento,Huehuetenango,10,509
2013,departamento,Huehuetenango,11,481
2013,departamento,Huehuetenango,12,518
2013,departamento,Huehuetenango,,6087
2013,departamento,Izabal,1,208
2013,departamento,Izabal,2,144
2013,departamento,Izabal,3,101
2013,departamento,Izabal,4,135
2013,departamento,Izabal,5,110
2013,departamento,Izabal,6,120
2013,departamento,Izabal,7,113
2013,departamento,Izabal,8,150
2013,departamento,Izabal,9,102
2013,departamento,Izabal,10,195
2013,departamento,Izabal,11,130
2013,departamento,Izabal,12,119
2013,departamento,Izabal,,1627
2013,departamento,Jalapa,1,119
2013,departamento,Jalapa,2,98
2013,departamento,Jalapa,3,155
2013,departamento,Jalapa,4,224
2013,departamento,Jalapa,5,117
2013,departamento,Jalapa,6,127
2013,departamento,Jalapa,7,114
2013,departamento,Jalapa,8,140
2013,departamento,Jalapa,9,60
2013,departamento,Jalapa,10,90
2013,departamento,Jalapa,11,105
2013,departamento,Jalapa,12,117
2013,departamento,Jalapa,,1466
2013,departamento,Jutiapa,1,281
2013,departamento,Jutiapa,2,256
2013,departamento,Jutiapa,3,208
2013,departamento,Jutiapa,4,314
2013,departamento,Jutiapa,5,222
2013,departamento,Jutiapa,6,169
2013,departamento,Jutiapa,7,197
2013,departamento,Jutiapa,8,160
2013,departamento,Jutiapa,9,161
2013,departamento,Jutiapa,10,212
2013,departamento,Jutiapa,11,221
2013,departamento,Jutiapa,12,242
2013,departamento,Jutiapa,,2643
2013,departamento,Petén,1,276
2013,departamento,Petén,2,187
2013,departamento,Petén,3,222
2013,departamento,Petén,4,273
2013,departamento,Petén,5,224
2013,departamento,Petén,6,221
2013,departamento,Petén,7,178
2013,departamento,Petén,8,185
2013,departamento,Petén,9,143
2013,departamento,Petén,10,153
2013,departamento,Petén,11,246
2013,departamento,Petén,12,201
2013,departamento,Petén,,2509
2013,departamento,Quetzaltenango,1,463
2013,departamento,Quetzaltenango,2,454
2013,departamento,Quetzaltenango,3,549
2013,departamento,Quetzaltenango,4,459
2013,departamento,Quetzaltenango,5,554
2013,departamento,Quetzaltenango,6,324
2013,departamento,Quetzaltenango,7,368
2013,departamento,Quetzaltenango,8,418
2013,departamento,Quetzaltenango,9,284
2013,departamento,Quetzaltenango,10,397
2013,departamento,Quetzaltenango,11,388
2013,departamento,Quetzaltenango,12,432
2013,departamento,Quetzaltenango,,5090
2013,departamento,Quiché,1,475
2013,departamento,Quiché,2,451
2013,departamento,Quiché,3,332
2013,departamento,Quiché,4,526
2013,departamento,Quiché,5,428
2013,departamento,Quiché,6,449
2013,departamento,Quiché,7,500
2013,departamento,Quiché,8,404
2013,departamento,Quiché,9,346
2013,departamento,Quiché,10,488
2013,departamento,Quiché,11,446
2013,departamento,Quiché,12,377
2013,departamento,Quiché,,5222
2013,departamento,Retalhuleu,1,300
2013,departamento,Retalhuleu,2,156
2013,departamento,Retalhuleu,3,141
2013,departamento,Retalhuleu,4,187
2013,departamento,Retalhuleu,5,113
2013,departamento,Retalhuleu,6,168
2013,departamento,Retalhuleu,7,193
2013,departamento,Retalhuleu,8,226
2013,departamento,Retalhuleu,9,149
2013,departamento,Retalhuleu,10,148
2013,departamento,Retalhuleu,11,86
2013,departamento,Retalhuleu,12,163
2013,departamento,Retalhuleu,,2030
2013,departamento,Sacatepéquez,1,239
2013,departamento,Sacatepéquez,2,169
2013,departamento,Sacatepéquez,3,151
2013,departamento,Sacatepéquez,4,151
2013,departamento,Sacatepéquez,5,185
2013,departamento,Sacatepéquez,6,155
2013,departamento,Sacatepéquez,7,135
2013,departamento,Sacatepéquez,8,150
2013,departamento,Sacatepéquez,9,145
2013,departamento,Sacatepéquez,10,156
2013,departamento,Sacatepéquez,11,160
2013,departamento,Sacatepéquez,12,171
2013,departamento,Sacatepéquez,,1967
2013,departamento,San Marcos,1,546
2013,departamento,San Marcos,2,414
2013,departamento,San Marcos,3,503
2013,departamento,San Marcos,4,566
2013,departamento,San Marcos,5,563
2013,departamento,San Marcos,6,435
2013,departamento,San Marcos,7,387
2013,departamento,San Marcos,8,433
2013,departamento,San Marcos,9,346
2013,departamento,San Marcos,10,346
2013,departamento,San Marcos,11,259
2013,departamento,San Marcos,12,509
2013,departamento,San Marcos,,5307
2013,departamento,Santa Rosa,1,259
2013,departamento,Santa Rosa,2,235
2013,departamento,Santa Rosa,3,161
2013,departamento,Santa Rosa,4,137
2013,departamento,Santa Rosa,5,151
2013,departamento,Santa Rosa,6,126
2013,departamento,Santa Rosa,7,145
2013,departamento,Santa Rosa,8,145
2013,departamento,Santa Rosa,9,105
2013,departamento,Santa Rosa,10,124
2013,departamento,Santa Rosa,11,141
2013,departamento,Santa Rosa,12,173
2013,departamento,Santa Rosa,,1902
2013,departamento,Sololá,1,213
2013,departamento,Sololá,2,161
2013,departamento,Sololá,3,146
2013,departamento,Sololá,4,153
2013,departamento,Sololá,5,164
2013,departamento,Sololá,6,151
2013,departamento,Sololá,7,173
2013,departamento,Sololá,8,290
2013,departamento,Sololá,9,189
2013,departamento,Sololá,10,193
2013,departamento,Sololá,11,147
2013,departamento,Sololá,12,191
2013,departamento,Sololá,,2171
2013,departamento,Suchitepéquez,1,377
2013,departamento,Suchitepéquez,2,250
2013,departamento,Suchitepéquez,3,320
2013,departamento,Suchitepéquez,4,343
2013,departamento,Suchitepéquez,5,342
2013,departamento,Suchitepéquez,6,272
2013,departamento,Suchitepéquez,7,342
2013,departamento,Suchitepéquez,8,353
2013,departamento,Suchitepéquez,9,237
2013,departamento,Suchitepéquez,10,317
2013,departamento,Suchitepéquez,11,272
2013,departamento,Suchitepéquez,12,360
2013,departamento,Suchitepéquez,,3785
2013,departamento,Totonicapán,1,253
2013,departamento,Totonicapán,2,236
2013,departamento,Totonicapán,3,333
2013,departamento,Totonicapán,4,233
2013,departamento,Totonicapán,5,337
2013,departamento,Totonicapán,6,257
2013,departamento,Totonicapán,7,236
2013,departamento,Totonicapán,8,204
2013,departamento,Totonicapán,9,190
2013,departamento,Totonicapán,10,216
2013,departamento,Totonicapán,11,206
2013,departamento,Totonicapán,12,248
2013,departamento,Totonicapán,,2949
2013,departamento,Zacapa,1,134
2013,departamento,Zacapa,2,107
2013,departamento,Zacapa,3,104
2013,departamento,Zacapa,4,113
2013,departamento,Zacapa,5,137
2013,departamento,Zacapa,6,97
2013,departamento,Zacapa,7,96
2013,departamento,Zacapa,8,103
2013,departamento,Zacapa,9,102
2013,departamento,Zacapa,10,81
2013,departamento,Zacapa,11,82
2013,departamento,Zacapa,12,103
2013,departamento,Zacapa,,1259
2013,pais,,1,8490
2013,pais,,2,6661
2013,pais,,3,6612
2013,pais,,4,7952
2013,pais,,5,7390
2013,pais,,6,6075
2013,pais,,7,6045
2013,pais,,8,6690
2013,pais,,9,5613
2013,pais,,10,6052
2013,pais,,11,5954
2013,pais,,12,7216
2013,pais,,,80750
2014,departamento,Alta Verapaz,1,663
2014,departamento,Alta Verapaz,2,398
2014,departamento,Alta Verapaz,3,381
2014,departamento,Alta Verapaz,4,578
2014,departamento,Alta Verapaz,5,507
2014,departamento,Alta Verapaz,6,409
2014,departamento,Alta Verapaz,7,308
2014,departamento,Alta Verapaz,8,340
2014,departamento,Alta Verapaz,9,234
2014,departamento,Alta Verapaz,10,369
2014,departamento,Alta Verapaz,11,544
2014,departamento,Alta Verapaz,12,420
2014,departamento,Alta Verapaz,,5151
2014,departamento,Baja Verapaz,1,181
2014,departamento,Baja Verapaz,2,96
2014,departamento,Baja Verapaz,3,142
2014,departamento,Baja Verapaz,4,104
2014,departamento,Baja Verapaz,5,163
2014,departamento,Baja Verapaz,6,79
2014,departamento,Baja Verapaz,7,56
2014,departamento,Baja Verapaz,8,154
2014,departamento,Baja Verapaz,9,100
2014,departamento,Baja Verapaz,10,92
2014,departamento,Baja Verapaz,11,116
2014,departamento,Baja Verapaz,12,141
2014,departamento,Baja Verapaz,,1424
2014,departamento,Chimaltenango,1,379
2014,departamento,Chimaltenango,2,317
2014,departamento,Chimaltenango,3,352
2014,departamento,Chimaltenango,4,292
2014,departamento,Chimaltenango,5,359
2014,departamento,Chimaltenango,6,274
2014,departamento,Chimaltenango,7,339
2014,departamento,Chimaltenango,8,272
2014,departamento,Chimaltenango,9,291
2014,departamento,Chimaltenango,10,283
2014,departamento,Chimaltenango,11,348
2014,departamento,Chimaltenango,12,430
2014,departamento,Chimaltenango,,3936
2014,departamento,Chiquimula,1,192
2014,departamento,Chiquimula,2,153
2014,departamento,Chiquimula,3,132
2014,departamento,Chiquimula,4,157
2014,departamento,Chiquimula,5,154
2014,departamento,Chiquimula,6,108
2014,departamento,Chiquimula,7,110
2014,departamento,Chiquimula,8,129
2014,departamento,Chiquimula,9,122
2014,departamento,Chiquimula,10,116
2014,departamento,Chiquimula,11,116
2014,departamento,Chiquimula,12,152
2014,departamento,Chiquimula,,1641
2014,departamento,El Progreso,1,97
2014,departamento,El Progreso,2,80
2014,departamento,El Progreso,3,62
2014,departamento,El Progreso,4,83
2014,departamento,El Progreso,5,73
2014,departamento,El Progreso,6,70
2014,departamento,El Progreso,7,64
2014,departamento,El Progreso,8,55
2014,departamento,El Progreso,9,71
2014,departamento,El Progreso,10,79
2014,departamento,El Progreso,11,68
2014,departamento,El Progreso,12,100
2014,departamento,El Progreso,,902
2014,departamento,Escuintla,1,384
2014,departamento,Escuintla,2,316
2014,departamento,Escuintla,3,289
2014,departamento,Escuintla,4,311
2014,departamento,Escuintla,5,307
2014,departamento,Escuintla,6,311
2014,departamento,Escuintla,7,405
2014,departamento,Escuintla,8,352
2014,departamento,Escuintla,9,363
2014,departamento,Escuintla,10,322
2014,departamento,Escuintla,11,301
2014,departamento,Escuintla,12,332
2014,departamento,Escuintla,,3993
